date,account_number,amount,type,memo,account_currency,account_type,account_name,category_main,category_sub,category_sub2,details,data_source
2016-11-17,ACCOUNT_CURRENT,-15.09,DD,THE ECONOMIST,£,Current Account,Current,Leisure,subscription,newspapers,,synthetic
2016-11-18,ACCOUNT_AMEX,-54.56,PAYMENT,PIZZA EXPRESS,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2016-11-18,ACCOUNT_CURRENT,-14.63,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-11-18,ACCOUNT_CURRENT,-238.50,DD,LENDER_NAME_REFERENCE,£,Current Account,Current,Bills,loan,,,synthetic
2016-11-18,ACCOUNT_CURRENT,-3.49,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-19,ACCOUNT_CURRENT,-4.36,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-19,ACCOUNT_CURRENT,-20.02,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2016-11-19,ACCOUNT_CURRENT,-76.79,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-11-20,ACCOUNT_CURRENT,-6.96,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-20,ACCOUNT_CURRENT,-14.39,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2016-11-20,ACCOUNT_CURRENT,-30.29,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2016-11-21,ACCOUNT_AMEX,-80.03,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2016-11-21,ACCOUNT_CURRENT,-38.38,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2016-11-21,ACCOUNT_CURRENT,-5.69,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-11-21,ACCOUNT_CURRENT,-68.05,PAYMENT,TESCO PFS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2016-11-22,ACCOUNT_CURRENT,-19.75,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2016-11-22,ACCOUNT_CURRENT,-9.19,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-22,ACCOUNT_CURRENT,-11.90,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-11-23,ACCOUNT_CURRENT,-63.83,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-11-24,ACCOUNT_CURRENT,-26.89,PAYMENT,BREWDOG SHOREDITCH,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-11-24,ACCOUNT_CURRENT,-40.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2016-11-24,ACCOUNT_CURRENT,-9.75,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-24,ACCOUNT_CURRENT,-35.74,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-11-25,ACCOUNT_CURRENT,4076.30,FPI,COMPANY_B SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2016-11-25,ACCOUNT_CURRENT,-85.75,PAYMENT,DELIVEROO,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-11-25,ACCOUNT_CURRENT,-11.38,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-11-25,ACCOUNT_CURRENT,-12.60,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-25,ACCOUNT_CURRENT,-18.66,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2016-11-26,ACCOUNT_CURRENT,-6.19,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2016-11-26,ACCOUNT_CURRENT,-5.74,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-26,ACCOUNT_CURRENT,-428.33,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2016-11-26,ACCOUNT_CURRENT,-86.87,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-11-26,ACCOUNT_CURRENT,-21.45,PAYMENT,THE OLD NICK,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-11-26,ACCOUNT_SAVINGS,428.33,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2016-11-27,ACCOUNT_BARCLAYCARD,-50.46,PAYMENT,TKMAXX KILBURN,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2016-11-27,ACCOUNT_CURRENT,-5.60,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-27,ACCOUNT_CURRENT,-8.70,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-27,ACCOUNT_CURRENT,-4.87,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-28,ACCOUNT_BARCLAYCARD,-94.39,PAYMENT,DELIVEROO,£,Credit Card,Barclaycard,Leisure,food/drinks,restaurant,,synthetic
2016-11-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2016-11-28,ACCOUNT_CURRENT,-74.30,PAYMENT,EBAY UK,£,Current Account,Current,Shopping,Household,,,synthetic
2016-11-28,ACCOUNT_CURRENT,-8.15,DD,INTEREST CHARGE,£,Current Account,Current,Bills,Bank Fees,,,synthetic
2016-11-28,ACCOUNT_CURRENT,-4.32,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-11-28,ACCOUNT_CURRENT,-44.29,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2016-11-28,ACCOUNT_CURRENT,-7.60,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-28,ACCOUNT_CURRENT,-22.73,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-11-29,ACCOUNT_CURRENT,-9.09,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-11-30,ACCOUNT_CURRENT,-63.66,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-11-30,ACCOUNT_CURRENT,-12.61,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-11-30,ACCOUNT_SAVINGS,29.64,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2016-12-01,ACCOUNT_CURRENT,-1180.00,DD,ACCORD MORTGAGES LTD,£,Current Account,Current,House,Mortgage,,,synthetic
2016-12-01,ACCOUNT_CURRENT,-3.21,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-01,ACCOUNT_CURRENT,-8.81,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-01,ACCOUNT_CURRENT,-33.27,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-12-01,ACCOUNT_CURRENT,-44.56,PAYMENT,WHSMITH STATION 7562,£,Current Account,Current,Missing,,,,synthetic
2016-12-02,ACCOUNT_CURRENT,-43.64,DD,PURE GYM LTD,£,Current Account,Current,Leisure,sport,gym,,synthetic
2016-12-03,ACCOUNT_BARCLAYCARD,-278.46,PAYMENT,CURRYS PCWORLD,£,Credit Card,Barclaycard,Shopping,electronics,camera,,synthetic
2016-12-03,ACCOUNT_CURRENT,-9.17,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2016-12-03,ACCOUNT_CURRENT,-84.60,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2016-12-03,ACCOUNT_CURRENT,-7.64,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-03,ACCOUNT_SAINSBURY,-105.80,PAYMENT,SAINSBURY'S S/MKTS,£,Credit Card,Sainsbury,Shopping,Groceries,Supermarket,,synthetic
2016-12-04,ACCOUNT_CURRENT,-10.39,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-04,ACCOUNT_CURRENT,-94.80,PAYMENT,NAKED WINES UK,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2016-12-05,ACCOUNT_AMEX,197.43,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2016-12-05,ACCOUNT_BARCLAYCARD,144.85,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2016-12-05,ACCOUNT_CURRENT,-197.43,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2016-12-05,ACCOUNT_CURRENT,-144.85,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2016-12-05,ACCOUNT_CURRENT,-12.82,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-05,ACCOUNT_CURRENT,-48.11,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2016-12-05,ACCOUNT_CURRENT,-98.58,DD,SAINSBURYS BANK PL,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2016-12-05,ACCOUNT_SAINSBURY,98.58,CR,"DIRECT DEBIT RECEIVED, THANK YOU",£,Credit Card,Sainsbury,Shopping,CreditCard,,,synthetic
2016-12-06,ACCOUNT_CURRENT,-40.76,DD,THAMES WATER,£,Current Account,Current,Bills,utilities,water,,synthetic
2016-12-06,ACCOUNT_CURRENT,-25.95,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-07,ACCOUNT_CURRENT,6.48,CR,BLUE REWARDS,£,Current Account,Current,Bills,Bank Fees,,,synthetic
2016-12-07,ACCOUNT_CURRENT,-61.57,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-12-07,ACCOUNT_CURRENT,-5.26,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2016-12-07,ACCOUNT_CURRENT,-9.79,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-08,ACCOUNT_CURRENT,-4.84,PAYMENT,BLACK SHEEP COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-08,ACCOUNT_CURRENT,-6.52,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-08,ACCOUNT_CURRENT,-9.54,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-08,ACCOUNT_CURRENT,-167.50,DD,E.ON ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2016-12-08,ACCOUNT_CURRENT,-34.64,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-12-09,ACCOUNT_CURRENT,-3.87,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-09,ACCOUNT_CURRENT,-11.90,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-10,ACCOUNT_CURRENT,-50.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2016-12-10,ACCOUNT_CURRENT,-3.66,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-10,ACCOUNT_CURRENT,-11.48,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2016-12-10,ACCOUNT_CURRENT,-3.72,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-10,ACCOUNT_CURRENT,-8.50,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-10,ACCOUNT_CURRENT,-88.39,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-12-11,ACCOUNT_AMEX,-55.01,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2016-12-11,ACCOUNT_CURRENT,-50.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2016-12-11,ACCOUNT_CURRENT,-92.63,PAYMENT,VITAL INGREDIENT,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-12-12,ACCOUNT_CURRENT,-24.61,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-12,ACCOUNT_CURRENT,-41.82,DD,PLUSNET PLC,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2016-12-12,ACCOUNT_CURRENT,-39.22,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2016-12-13,ACCOUNT_CURRENT,-12.72,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2016-12-13,ACCOUNT_CURRENT,-21.85,PAYMENT,BREWDOG SHOREDITCH,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-13,ACCOUNT_CURRENT,-14.53,PAYMENT,O'Farrells Butchers,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-14,ACCOUNT_AMEX,-52.85,PAYMENT,TRAINLINE.COM 882,£,Credit Card,Amex,Missing,,,,synthetic
2016-12-14,ACCOUNT_CURRENT,-66.52,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-12-14,ACCOUNT_CURRENT,-11.61,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-15,ACCOUNT_CURRENT,-10.92,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-15,ACCOUNT_CURRENT,-25.37,DD,O2 UK LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2016-12-15,ACCOUNT_CURRENT,-35.90,PAYMENT,RIVERFORD FARMS,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-12-16,ACCOUNT_CURRENT,-9.47,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2016-12-16,ACCOUNT_CURRENT,-53.50,PAYMENT,EBAY MARKETPLACE,£,Current Account,Current,Shopping,Household,,,synthetic
2016-12-16,ACCOUNT_CURRENT,-10.74,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-17,ACCOUNT_CURRENT,-38.66,PAYMENT,B & Q WAREHOUSE,£,Current Account,Current,House,Maintenance,TBC,TBC,synthetic
2016-12-17,ACCOUNT_CURRENT,-5.10,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-12-17,ACCOUNT_CURRENT,-68.96,PAYMENT,TESCO PAY AT PUMP,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2016-12-17,ACCOUNT_CURRENT,-110.57,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-12-17,ACCOUNT_CURRENT,-14.95,DD,THE ECONOMIST,£,Current Account,Current,Leisure,subscription,newspapers,,synthetic
2016-12-18,ACCOUNT_CURRENT,-19.57,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-18,ACCOUNT_CURRENT,-24.82,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-18,ACCOUNT_CURRENT,-11.01,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-18,ACCOUNT_CURRENT,-238.50,DD,LENDER_NAME_REFERENCE,£,Current Account,Current,Bills,loan,,,synthetic
2016-12-18,ACCOUNT_CURRENT,-5.38,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-12-19,ACCOUNT_BARCLAYCARD,-80.71,PAYMENT,CHARLES TYRWHITT,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2016-12-19,ACCOUNT_CURRENT,-6.95,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2016-12-19,ACCOUNT_CURRENT,-33.35,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2016-12-20,ACCOUNT_CURRENT,-87.99,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2016-12-20,ACCOUNT_CURRENT,-44.61,PAYMENT,MASONS ARMS,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-20,ACCOUNT_CURRENT,-7.65,PAYMENT,SJ NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-20,ACCOUNT_CURRENT,-14.43,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2016-12-20,ACCOUNT_CURRENT,-42.24,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-21,ACCOUNT_CURRENT,-61.53,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-12-21,ACCOUNT_CURRENT,-38.98,PAYMENT,THE OLD NICK,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-21,ACCOUNT_CURRENT,-11.32,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-22,ACCOUNT_CURRENT,-34.08,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-12-22,ACCOUNT_CURRENT,-24.83,PAYMENT,UDEMY ONLINE COURSE,£,Current Account,Current,Leisure,entertainment,,,synthetic
2016-12-22,ACCOUNT_CURRENT,-11.15,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-23,ACCOUNT_CURRENT,-3.59,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-23,ACCOUNT_CURRENT,-17.73,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2016-12-23,ACCOUNT_CURRENT,4136.32,FPI,COMPANY_B SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2016-12-23,ACCOUNT_CURRENT,-8.83,PAYMENT,DISNEY+ SUBSCRIPTION 5408,£,Current Account,Current,Missing,,,,synthetic
2016-12-24,ACCOUNT_CURRENT,-9.41,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-24,ACCOUNT_CURRENT,-97.65,PAYMENT,MORRISONS PETROL,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-12-24,ACCOUNT_CURRENT,-42.80,PAYMENT,ROSE AND CROWN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-25,ACCOUNT_CURRENT,-35.84,PAYMENT,BREWDOG SHOREDITCH,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2016-12-25,ACCOUNT_CURRENT,-3.50,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-25,ACCOUNT_CURRENT,-5.39,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-25,ACCOUNT_CURRENT,-9.99,PAYMENT,SJ NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-26,ACCOUNT_CURRENT,-31.73,PAYMENT,HOMESENSE LONDON,£,Current Account,Current,Shopping,Household,,,synthetic
2016-12-26,ACCOUNT_CURRENT,-441.32,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2016-12-26,ACCOUNT_CURRENT,-3.69,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-26,ACCOUNT_CURRENT,-37.28,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2016-12-26,ACCOUNT_CURRENT,-19.76,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2016-12-26,ACCOUNT_SAVINGS,441.32,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2016-12-27,ACCOUNT_CURRENT,-11.34,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-27,ACCOUNT_CURRENT,-17.59,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2016-12-27,ACCOUNT_CURRENT,-59.07,PAYMENT,TESCO PFS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2016-12-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2016-12-28,ACCOUNT_CURRENT,-5.30,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-28,ACCOUNT_CURRENT,-64.78,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2016-12-28,ACCOUNT_CURRENT,-5.32,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2016-12-29,ACCOUNT_CURRENT,-11.76,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-29,ACCOUNT_CURRENT,-74.71,PAYMENT,FRANCO MANCA,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2016-12-29,ACCOUNT_CURRENT,-15.90,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2016-12-29,ACCOUNT_CURRENT,-33.10,PAYMENT,RIVERFORD ORGANIC,£,Current Account,Current,Shopping,Groceries,veg box,,synthetic
2016-12-30,ACCOUNT_CURRENT,-10.71,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-31,ACCOUNT_CURRENT,-7.80,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2016-12-31,ACCOUNT_CURRENT,-84.65,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2016-12-31,ACCOUNT_SAVINGS,27.81,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2017-01-01,ACCOUNT_CURRENT,-1180.00,DD,ACCORD MORTGAGES LTD,£,Current Account,Current,House,Mortgage,,,synthetic
2017-01-01,ACCOUNT_CURRENT,-77.55,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2017-01-01,ACCOUNT_CURRENT,-25.64,PAYMENT,Prince Of Wales,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2017-01-02,ACCOUNT_CURRENT,-11.43,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2017-01-02,ACCOUNT_CURRENT,-34.23,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2017-01-02,ACCOUNT_CURRENT,-24.22,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2017-01-02,ACCOUNT_CURRENT,-43.43,DD,PURE GYM LTD,£,Current Account,Current,Leisure,sport,gym,,synthetic
2017-01-02,ACCOUNT_CURRENT,-3.44,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2017-01-03,ACCOUNT_CURRENT,-9.30,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2017-01-03,ACCOUNT_CURRENT,-40.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2017-01-03,ACCOUNT_CURRENT,-13.45,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2017-01-03,ACCOUNT_CURRENT,-74.37,PAYMENT,HOMESENSE LONDON,£,Current Account,Current,Shopping,Household,,,synthetic
2017-01-03,ACCOUNT_CURRENT,-8.29,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2017-01-03,ACCOUNT_CURRENT,-44.79,PAYMENT,THE GALLERY PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2017-01-04,ACCOUNT_AMEX,-48.42,PAYMENT,CHIPOTLE LONDON,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2017-01-04,ACCOUNT_CURRENT,-20.72,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2017-01-04,ACCOUNT_CURRENT,-65.21,TFR,CLEANER_B,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2017-01-04,ACCOUNT_CURRENT,-14.30,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2017-01-04,ACCOUNT_CURRENT,-4.86,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2017-01-05,ACCOUNT_AMEX,107.86,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2017-01-05,ACCOUNT_BARCLAYCARD,359.17,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2017-01-05,ACCOUNT_CURRENT,-107.86,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2017-01-05,ACCOUNT_CURRENT,-359.17,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2017-01-05,ACCOUNT_CURRENT,-12.22,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
